SognName,SognDigDagID,AmtName,AmtDigDagID,StartDate,EndDate
Taps Sogn,113905,Haderslev Amt,142164,1750-01-01,1867-09-22
Taps Sogn,113905,Vejle Amt,118849,1867-09-22,1950-01-01
Tinglev Sogn,113906,Tønder Amt,142463,1750-01-01,1950-01-01
Vonsbæk Sogn,113924,Haderslev Amt,142164,1750-01-01,1950-01-01
Vonsild Sogn,113925,Haderslev Amt,142164,1750-01-01,1867-09-22
Vonsild Sogn,113925,Vejle Amt,118849,1867-09-22,1950-01-01
Seem Sogn,113888,Ribe Amt,118855,1750-01-01,1950-01-01
Ulkebøl Sogn,113914,Sønderborg Amt,142171,1750-01-01,1950-01-01
Varnæs Sogn,113916,Åbenrå Amt,142168,1750-01-01,1950-01-01
Vedsted Sogn,113917,Haderslev Amt,142164,1750-01-01,1950-01-01
Søby Sogn,113898,Svendborg Amt,118813,1750-01-01,1950-01-01
Tyrstrup Sogn,113910,Haderslev Amt,142164,1750-01-01,1867-09-22
Tyrstrup Sogn,113910,Vejle Amt,118849,1867-09-22,1950-01-01
Alrø Sogn,113963,Århus Amt,118846,1750-01-01,1950-01-01
Vilstrup Sogn,113920,Haderslev Amt,142164,1750-01-01,1950-01-01
Vodder Sogn,113922,Haderslev Amt,142164,1750-01-01,1950-01-01
Ødis Sogn,113928,Haderslev Amt,142164,1750-01-01,1867-09-22
Ødis Sogn,113928,Vejle Amt,118849,1867-09-22,1950-01-01
Øsby Sogn,113929,Haderslev Amt,142164,1750-01-01,1950-01-01
Agedrup Sogn,113938,Odensegård Amt,118800,1750-01-01,1809-05-01
Agedrup Sogn,113938,Odense Amt,118809,1809-05-01,1950-01-01
Alsønderup Sogn,113971,Frederiksborg Amt,118766,1750-01-01,1805-03-20
Alsønderup Sogn,113971,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Ansager Sogn,113976,Ribe Amt,118855,1750-01-01,1950-01-01
Astrup Sogn,113998,Ålborg Amt,118819,1750-01-01,1950-01-01
Astrup Sogn,113999,Århus Amt,118846,1750-01-01,1950-01-01
Astrup Sogn,113997,Hjørring Amt,118820,1750-01-01,1950-01-01
Asaa-Melholt Sogn,114000,Hjørring Amt,118820,1750-01-01,1950-01-01
Arnborg Sogn,113982,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Bellinge Sogn,114026,Odensegård Amt,118800,1750-01-01,1809-05-01
Bellinge Sogn,114026,Odense Amt,118809,1809-05-01,1950-01-01
Avernakø Sogn,114005,Svendborg Amt,118813,1750-01-01,1950-01-01
Avnede Sogn,114007,Halsteds Klosters Amt,118796,1750-01-01,1803-05-25
Avnede Sogn,114007,Maribo Amt,118799,1803-05-25,1950-01-01
Blovstrød Sogn,114056,Hørsholm Amt,118769,1750-01-01,1805-03-20
Blovstrød Sogn,114056,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Bogense Sogn,114063,Rugård Amt,118804,1750-01-01,1809-05-01
Bogense Sogn,114063,Odense Amt,118809,1809-05-01,1950-01-01
Odden Sogn,114375,Dragsholm Amt,118774,1750-01-01,1801-08-27
Odden Sogn,114375,Holbæk Amt,118779,1801-08-27,1950-01-01
Langskov Sogn,114149,Vejle Amt,118849,1750-01-01,1950-01-01
Nødager Sogn,114330,Randers Amt,118842,1750-01-01,1950-01-01
Nødebo Sogn,114331,Frederiksborg Amt,118766,1750-01-01,1805-03-20
Nødebo Sogn,114331,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Ryde Sogn,114471,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Vor Frue Sogn,115146,Odensegård Amt,118800,1750-01-01,1809-05-01
Vor Frue Sogn,115146,Odense Amt,118809,1809-05-01,1950-01-01
Nørhå Sogn,114336,Thisted Amt,118826,1750-01-01,1950-01-01
Odder Sogn,114377,Århus Amt,118846,1750-01-01,1950-01-01
Oure Sogn,114397,Svendborg Amt,118813,1750-01-01,1950-01-01
Rønninge Sogn,114487,Odensegård Amt,118800,1750-01-01,1809-05-01
Rønninge Sogn,114487,Odense Amt,118809,1809-05-01,1950-01-01
Røsnæs Sogn,114492,Kalundborg Amt,118772,1750-01-01,1801-08-27
Røsnæs Sogn,114492,Holbæk Amt,118779,1801-08-27,1950-01-01
Oudrup Sogn,114395,Ålborg Amt,118819,1750-01-01,1950-01-01
Oue Sogn,114396,Ålborg Amt,118819,1750-01-01,1950-01-01
Outrup Sogn,114398,Ribe Amt,118855,1750-01-01,1950-01-01
Sakskøbing Sogn,114502,Ålholm Amt,137442,1750-01-01,1803-05-25
Sakskøbing Sogn,114502,Maribo Amt,118799,1803-05-25,1950-01-01
Sandager Sogn,114507,Assens Amt,118806,1750-01-01,1809-05-01
Sandager Sogn,114507,Odense Amt,118809,1809-05-01,1950-01-01
Nørup Sogn,114371,Vejle Amt,118849,1750-01-01,1950-01-01
Oddense Sogn,114376,Viborg Amt,118830,1750-01-01,1950-01-01
Oksby Sogn,114378,Ribe Amt,118855,1750-01-01,1950-01-01
Rårup Sogn,114495,Vejle Amt,118849,1750-01-01,1950-01-01
Råsted Sogn,114496,Randers Amt,118842,1750-01-01,1950-01-01
Råsted Sogn,114497,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Sahl Sogn,114499,Viborg Amt,118830,1750-01-01,1950-01-01
Sahl Sogn,114500,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Ollerup Sogn,114379,Svendborg Amt,118813,1750-01-01,1950-01-01
Ormslev Sogn,114388,Århus Amt,118846,1750-01-01,1950-01-01
Pedersborg Sogn,114403,Sorø Amt,118785,1750-01-01,1950-01-01
Pedersker Sogn,114404,Bornholms Amt,118792,1750-01-01,1950-01-01
Pjedsted Sogn,114407,Vejle Amt,118849,1750-01-01,1950-01-01
Povlsker Sogn,114408,Bornholms Amt,118792,1750-01-01,1950-01-01
Raklev Sogn,114416,Kalundborg Amt,118772,1750-01-01,1801-08-27
Raklev Sogn,114416,Holbæk Amt,118779,1801-08-27,1950-01-01
Ramsing Sogn,114419,Viborg Amt,118830,1750-01-01,1950-01-01
Ølst Sogn,115183,Randers Amt,118842,1750-01-01,1950-01-01
Ringsted Sogn,114441,Sorø Amt,118785,1750-01-01,1950-01-01
Stenstrup Sogn,114708,Svendborg Amt,118813,1750-01-01,1950-01-01
Rislev Sogn,114443,Vordingborg Amt,118787,1750-01-01,1803-05-25
Rislev Sogn,114443,Præstø Amt,118791,1803-05-25,1950-01-01
Stege Sogn,114698,Møns Amt,118790,1750-01-01,1803-05-25
Stege Sogn,114698,Præstø Amt,118791,1803-05-25,1950-01-01
Roerslev Sogn,114445,Hindsgavl Amt,118807,1750-01-01,1809-05-01
Roerslev Sogn,114445,Odense Amt,118809,1809-05-01,1950-01-01
Roholte Sogn,114446,Tryggevælde Amt,118786,1750-01-01,1803-05-25
Roholte Sogn,114446,Præstø Amt,118791,1803-05-25,1950-01-01
Roslev Sogn,114458,Viborg Amt,118830,1750-01-01,1950-01-01
Rosmus Sogn,114459,Randers Amt,118842,1750-01-01,1950-01-01
Rutsker Sogn,114467,Bornholms Amt,118792,1750-01-01,1950-01-01
Saksild Sogn,114501,Århus Amt,118846,1750-01-01,1950-01-01
Hjørring Købstadssogn,114514,Hjørring Amt,118820,1750-01-01,1950-01-01
Sankt Hans Sogn,114516,Odensegård Amt,118800,1750-01-01,1809-05-01
Sankt Hans Sogn,114516,Odense Amt,118809,1809-05-01,1950-01-01
Seest Sogn,114557,Ribe Amt,118855,1750-01-01,1950-01-01
Simested Sogn,114577,Viborg Amt,118830,1750-01-01,1950-01-01
Sunds Sogn,114746,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Sæby Sogn,114761,Roskilde Amt,118763,1750-01-01,1808-09-02
Sæby Sogn,114761,Københavns Amt,118762,1808-09-02,1950-01-01
Sædding Sogn,114766,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Sankt Peders Sogn,114550,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Skivum Sogn,114624,Ålborg Amt,118819,1750-01-01,1950-01-01
Skive Sogn,114622,Viborg Amt,118830,1750-01-01,1950-01-01
Skjern Sogn,114626,Viborg Amt,118830,1750-01-01,1950-01-01
Sankt Mortens Sogn,114537,Vordingborg Amt,118787,1750-01-01,1803-05-25
Sankt Mortens Sogn,114537,Præstø Amt,118791,1803-05-25,1950-01-01
Sankt Stefans Sogn,114553,Staden København,370922,1750-01-01,1950-01-01
Sejling Sogn,114561,Århus Amt,118846,1750-01-01,1821-06-13
Sejling Sogn,114561,Viborg Amt,118830,1821-06-13,1950-01-01
Selde Sogn,114564,Viborg Amt,118830,1750-01-01,1950-01-01
Selsø Sogn,114565,Abrahamstrup Amt,118767,1750-01-01,1808-09-02
Selsø Sogn,114565,Frederiksborg Amt,118771,1808-09-02,1950-01-01
Sengeløse Sogn,114567,Københavns Amt,118762,1750-01-01,1950-01-01
Sennels Sogn,114568,Thisted Amt,118826,1750-01-01,1950-01-01
Serritslev Sogn,114569,Hjørring Amt,118820,1750-01-01,1950-01-01
Sankt Nicolai Sogn,114538,Vejle Amt,118849,1750-01-01,1950-01-01
Sions Sogn,114586,Staden København,370922,1750-01-01,1950-01-01
Smidstrup Sogn,114667,Vejle Amt,118849,1750-01-01,1950-01-01
Sankt Nikolai Sogn,114539,Holbæk Amt,118775,1750-01-01,1801-08-27
Sankt Nikolai Sogn,114539,Holbæk Amt,118779,1801-08-27,1950-01-01
Nakskov Sogn,114541,Halsteds Klosters Amt,118796,1750-01-01,1803-05-25
Nakskov Sogn,114541,Maribo Amt,118799,1803-05-25,1950-01-01
Smollerup Sogn,114668,Viborg Amt,118830,1750-01-01,1950-01-01
Sankt Nikolaj Sogn,114542,Svendborg Amt,118813,1750-01-01,1950-01-01
Skallerup Sogn,114596,Hjørring Amt,118820,1750-01-01,1950-01-01
Sankt Olai Sogn,114545,Hjørring Amt,118820,1750-01-01,1950-01-01
Sneum Sogn,114674,Ribe Amt,118855,1750-01-01,1950-01-01
Silkeborg Sogn,114575,Skanderborg Amt,118847,1824-07-01,1867-08-01
Silkeborg Sogn,114575,Århus Amt,118846,1867-08-01,1950-01-01
Sindal Sogn,114582,Hjørring Amt,118820,1750-01-01,1950-01-01
Sinding Sogn,114585,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Skagen Sogn,114594,Hjørring Amt,118820,1750-01-01,1950-01-01
Skanderborg Sogn,114601,Århus Amt,118846,1750-01-01,1824-07-01
Skanderborg Sogn,114601,Skanderborg Amt,118847,1824-07-01,1867-08-01
Skanderborg Sogn,114601,Århus Amt,118846,1867-08-01,1950-01-01
Skarresø Sogn,114606,Randers Amt,118842,1750-01-01,1950-01-01
Skellebjerg Sogn,114614,Sæbygård Amt,118773,1750-01-01,1801-08-27
Skellebjerg Sogn,114614,Holbæk Amt,118779,1801-08-27,1950-01-01
Skelund Sogn,114616,Ålborg Amt,118819,1750-01-01,1950-01-01
Skellerup Sogn,114615,Svendborg Amt,118813,1750-01-01,1950-01-01
Skivholme Sogn,114623,Århus Amt,118846,1750-01-01,1950-01-01
Skjellerup Sogn,114625,Randers Amt,118842,1750-01-01,1950-01-01
Skorup Sogn,114634,Århus Amt,118846,1750-01-01,1824-07-01
Skorup Sogn,114634,Skanderborg Amt,118847,1824-07-01,1867-08-01
Skorup Sogn,114634,Århus Amt,118846,1867-08-01,1950-01-01
Skovby Sogn,114635,Rugård Amt,118804,1750-01-01,1809-05-01
Skovby Sogn,114635,Odense Amt,118809,1809-05-01,1950-01-01
Vroue Sogn,115160,Viborg Amt,118830,1750-01-01,1950-01-01
Vrå Sogn,115161,Hjørring Amt,118820,1750-01-01,1950-01-01
Skærum Sogn,114649,Hjørring Amt,118820,1750-01-01,1950-01-01
Skærup Sogn,114650,Vejle Amt,118849,1750-01-01,1950-01-01
Skydebjerg Sogn,114645,Assens Amt,118806,1750-01-01,1809-05-01
Skydebjerg Sogn,114645,Odense Amt,118809,1809-05-01,1950-01-01
Skæve Sogn,114651,Hjørring Amt,118820,1750-01-01,1950-01-01
Skødstrup Sogn,114653,Randers Amt,118842,1750-01-01,1950-01-01
Skørping Sogn,114654,Ålborg Amt,118819,1750-01-01,1950-01-01
Skelskør Sogn,114647,Sorø Amt,118785,1750-01-01,1950-01-01
Værløse Sogn,115166,Københavns Amt,118762,1750-01-01,1950-01-01
Ødum Sogn,115176,Randers Amt,118842,1750-01-01,1950-01-01
Skårup Sogn,114659,Svendborg Amt,118813,1750-01-01,1950-01-01
Slangerup Sogn,114662,Frederiksborg Amt,118766,1750-01-01,1805-03-20
Slangerup Sogn,114662,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Snøde Sogn,114678,Svendborg Amt,118813,1750-01-01,1950-01-01
Soderup Sogn,114679,Holbæk Amt,118775,1750-01-01,1801-08-27
Soderup Sogn,114679,Holbæk Amt,118779,1801-08-27,1950-01-01
Stubberup Sogn,114738,Odensegård Amt,118800,1750-01-01,1809-05-01
Stubberup Sogn,114738,Odense Amt,118809,1809-05-01,1950-01-01
Sporup Sogn,114691,Århus Amt,118846,1750-01-01,1824-07-01
Sporup Sogn,114691,Skanderborg Amt,118847,1824-07-01,1867-08-01
Sporup Sogn,114691,Århus Amt,118846,1867-08-01,1950-01-01
Storvorde Sogn,114727,Ålborg Amt,118819,1750-01-01,1950-01-01
Stouby Sogn,114728,Vejle Amt,118849,1750-01-01,1950-01-01
Strandby Sogn,114729,Ålborg Amt,118819,1750-01-01,1950-01-01
Staby Sogn,114693,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Stadager Sogn,114694,Nykøbing Amt,118793,1750-01-01,1803-05-25
Stadager Sogn,114694,Maribo Amt,118799,1803-05-25,1950-01-01
Store Arden Sogn,114718,Ålborg Amt,118819,1750-01-01,1950-01-01
Store Brøndum Sogn,114719,Ålborg Amt,118819,1750-01-01,1950-01-01
Store Dalby Sogn,114720,Vejle Amt,118849,1750-01-01,1950-01-01
Østofte Sogn,115239,Ålholm Amt,137442,1750-01-01,1803-05-25
Østofte Sogn,115239,Maribo Amt,118799,1803-05-25,1950-01-01
Tjæreby Sogn,114867,Frederiksborg Amt,118766,1750-01-01,1805-03-20
Tjæreby Sogn,114867,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Stadil Sogn,114695,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Stenild Sogn,114702,Ålborg Amt,118819,1750-01-01,1950-01-01
Ørbæk Sogn,115190,Svendborg Amt,118813,1750-01-01,1950-01-01
Øsløs Sogn,115213,Thisted Amt,118826,1750-01-01,1950-01-01
Stoense Sogn,114715,Svendborg Amt,118813,1750-01-01,1950-01-01
Stokkemarke Sogn,114716,Halsteds Klosters Amt,118796,1750-01-01,1803-05-25
Stokkemarke Sogn,114716,Maribo Amt,118799,1803-05-25,1950-01-01
Øster Hæsinge Sogn,115223,Svendborg Amt,118813,1750-01-01,1950-01-01
Østrup Sogn,115240,Odensegård Amt,118800,1750-01-01,1809-05-01
Østrup Sogn,115240,Odense Amt,118809,1809-05-01,1950-01-01
Storring Sogn,114726,Århus Amt,118846,1750-01-01,1950-01-01
Lemvig Sogn,114160,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Strib sogn,114732,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Strynø Sogn,114734,Svendborg Amt,118813,1750-01-01,1950-01-01
Strøby Sogn,114736,Tryggevælde Amt,118786,1750-01-01,1803-05-25
Strøby Sogn,114736,Præstø Amt,118791,1803-05-25,1950-01-01
Lerbjerg Sogn,114162,Randers Amt,118842,1750-01-01,1950-01-01
Levring Sogn,114164,Viborg Amt,118830,1750-01-01,1950-01-01
Lidemark Sogn,114165,Tryggevælde Amt,118786,1750-01-01,1803-05-25
Lidemark Sogn,114165,Præstø Amt,118791,1803-05-25,1950-01-01
Sundby Sogn,114744,Københavns Amt,118762,1750-01-01,1902-01-01
Sundby Sogn,114744,Staden København,370922,1902-01-01,1950-01-01
Særløse Sogn,114769,Roskilde Amt,118763,1750-01-01,1808-09-02
Særløse Sogn,114769,Københavns Amt,118762,1808-09-02,1950-01-01
Svanninge Sogn,114749,Svendborg Amt,118813,1750-01-01,1950-01-01
Særslev Sogn,114771,Rugård Amt,118804,1750-01-01,1809-05-01
Særslev Sogn,114771,Odense Amt,118809,1809-05-01,1950-01-01
Søborg Sogn,114772,Kronborg Amt,118765,1750-01-01,1805-03-20
Søborg Sogn,114772,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Søby Sogn,114777,Århus Amt,118846,1750-01-01,1824-07-01
Søby Sogn,114777,Skanderborg Amt,118847,1824-07-01,1867-08-01
Søby Sogn,114777,Århus Amt,118846,1867-08-01,1950-01-01
Sønder Nissum Sogn,114799,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Sønder Rind Sogn,114803,Viborg Amt,118830,1750-01-01,1950-01-01
Lild Sogn,114167,Thisted Amt,118826,1750-01-01,1950-01-01
Sønder Borris Sogn,114789,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Tamdrup Sogn,114827,Århus Amt,118846,1750-01-01,1824-07-01
Tamdrup Sogn,114827,Skanderborg Amt,118847,1824-07-01,1867-08-01
Tamdrup Sogn,114827,Århus Amt,118846,1867-08-01,1950-01-01
Lodbjerg Sogn,114187,Thisted Amt,118826,1750-01-01,1950-01-01
Lille Fuglede Sogn,114168,Kalundborg Amt,118772,1750-01-01,1801-08-27
Lille Fuglede Sogn,114168,Holbæk Amt,118779,1801-08-27,1950-01-01
Svindinge Sogn,114752,Svendborg Amt,118813,1750-01-01,1950-01-01
Lille Heddinge Sogn,114169,Tryggevælde Amt,118786,1750-01-01,1803-05-25
Lille Heddinge Sogn,114169,Præstø Amt,118791,1803-05-25,1950-01-01
Tanderup Sogn,114828,Hindsgavl Amt,118807,1750-01-01,1809-05-01
Tanderup Sogn,114828,Odense Amt,118809,1809-05-01,1950-01-01
Lillebrænde Sogn,114171,Nykøbing Amt,118793,1750-01-01,1803-05-25
Lillebrænde Sogn,114171,Maribo Amt,118799,1803-05-25,1950-01-01
Svostrup Sogn,114756,Århus Amt,118846,1750-01-01,1821-06-13
Svostrup Sogn,114756,Viborg Amt,118830,1821-06-13,1950-01-01
Søby Sogn,114775,Assens Amt,118806,1750-01-01,1809-05-01
Søby Sogn,114775,Odense Amt,118809,1809-05-01,1950-01-01
Thurø Sogn,114846,Svendborg Amt,118813,1750-01-01,1950-01-01
Tikøb Sogn,114850,Kronborg Amt,118765,1750-01-01,1805-03-20
Tikøb Sogn,114850,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Lillerød Sogn,114172,Frederiksborg Amt,118766,1750-01-01,1805-03-20
Lillerød Sogn,114172,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Sønderbæk Sogn,114812,Viborg Amt,118830,1750-01-01,1950-01-01
Sønderby Sogn,114811,Assens Amt,118806,1750-01-01,1809-05-01
Sønderby Sogn,114811,Odense Amt,118809,1809-05-01,1950-01-01
Syv Sogn,114760,Roskilde Amt,118763,1750-01-01,1808-09-02
Syv Sogn,114760,Københavns Amt,118762,1808-09-02,1950-01-01
Lillevorde Sogn,114173,Ålborg Amt,118819,1750-01-01,1950-01-01
Lindelse Sogn,114178,Svendborg Amt,118813,1750-01-01,1950-01-01
Tolne Sogn,114872,Hjørring Amt,118820,1750-01-01,1950-01-01
Tolstrup Sogn,114873,Hjørring Amt,118820,1750-01-01,1950-01-01
Sødring Sogn,114778,Randers Amt,118842,1750-01-01,1950-01-01
Tommerup Sogn,114875,Odensegård Amt,118800,1750-01-01,1809-05-01
Tommerup Sogn,114875,Odense Amt,118809,1809-05-01,1950-01-01
Tornby Sogn,114879,Hjørring Amt,118820,1750-01-01,1950-01-01
Søllinge Sogn,114783,Svendborg Amt,118813,1750-01-01,1950-01-01
Vejstrup Sogn,115025,Svendborg Amt,118813,1750-01-01,1950-01-01
Veksø Sogn,115026,Frederiksborg Amt,118766,1750-01-01,1805-03-20
Veksø Sogn,115026,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Sønder Tranders Sogn,114804,Ålborg Amt,118819,1750-01-01,1950-01-01
Sønder Vilstrup Sogn,114805,Vejle Amt,118849,1750-01-01,1950-01-01
Sønder Vissing Sogn,114807,Århus Amt,118846,1750-01-01,1824-07-01
Sønder Vissing Sogn,114807,Skanderborg Amt,118847,1824-07-01,1867-08-01
Sønder Vissing Sogn,114807,Århus Amt,118846,1867-08-01,1950-01-01
Sønderholm Sogn,114814,Ålborg Amt,118819,1750-01-01,1950-01-01
Taulov Sogn,114831,Vejle Amt,118849,1750-01-01,1950-01-01
Sønderhå Sogn,114815,Thisted Amt,118826,1750-01-01,1950-01-01
Søndersø Sogn,114818,Rugård Amt,118804,1750-01-01,1809-05-01
Søndersø Sogn,114818,Odense Amt,118809,1809-05-01,1950-01-01
Sønderup Sogn,114820,Ålborg Amt,118819,1750-01-01,1950-01-01
Viborg Søndre Sogn,114821,Viborg Amt,118830,1750-01-01,1950-01-01
Søvind Sogn,114825,Århus Amt,118846,1750-01-01,1824-07-01
Søvind Sogn,114825,Skanderborg Amt,118847,1824-07-01,1867-08-01
Søvind Sogn,114825,Århus Amt,118846,1867-08-01,1950-01-01
Them Sogn,114836,Ringkøbing Amt,118853,1750-01-01,1822-01-16
Them Sogn,114836,Århus Amt,118846,1822-01-16,1824-07-01
Them Sogn,114836,Skanderborg Amt,118847,1824-07-01,1867-08-01
Them Sogn,114836,Århus Amt,118846,1867-08-01,1950-01-01
Tim Sogn,114854,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Lisbjerg Sogn,114185,Århus Amt,118846,1750-01-01,1950-01-01
Tirstrup Sogn,114861,Randers Amt,118842,1750-01-01,1950-01-01
Tise Sogn,114862,Hjørring Amt,118820,1750-01-01,1950-01-01
Tyrsted Sogn,114921,Vejle Amt,118849,1750-01-01,1950-01-01
Tyrsting Sogn,114922,Århus Amt,118846,1750-01-01,1824-07-01
Tyrsting Sogn,114922,Skanderborg Amt,118847,1824-07-01,1867-08-01
Tyrsting Sogn,114922,Århus Amt,118846,1867-08-01,1950-01-01
Tiset Sogn,114863,Århus Amt,118846,1750-01-01,1950-01-01
Tjele Sogn,114865,Viborg Amt,118830,1750-01-01,1950-01-01
Tjæreborg Sogn,114866,Ribe Amt,118855,1750-01-01,1950-01-01
Ljørslev Sogn,114186,Thisted Amt,118826,1750-01-01,1950-01-01
Lovns Sogn,114190,Ålborg Amt,118819,1750-01-01,1950-01-01
Lundby Sogn,114192,Vordingborg Amt,118787,1750-01-01,1803-05-25
Lundby Sogn,114192,Præstø Amt,118791,1803-05-25,1950-01-01
Vigerslev Sogn,115078,Rugård Amt,118804,1750-01-01,1809-05-01
Vigerslev Sogn,115078,Odense Amt,118809,1809-05-01,1950-01-01
Vigersted Sogn,115080,Sorø Amt,118785,1750-01-01,1950-01-01
Tjørring Sogn,114869,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Todbjerg Sogn,114870,Randers Amt,118842,1750-01-01,1950-01-01
Løgstør Sogn,114224,Ålborg Amt,118819,1750-01-01,1950-01-01
Torslev Sogn,114881,Hjørring Amt,118820,1750-01-01,1950-01-01
Lundø Sogn,114201,Viborg Amt,118830,1750-01-01,1950-01-01
Torsted Sogn,114886,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Underup Sogn,114971,Århus Amt,118846,1750-01-01,1824-07-01
Underup Sogn,114971,Skanderborg Amt,118847,1824-07-01,1867-08-01
Underup Sogn,114971,Århus Amt,118846,1867-08-01,1950-01-01
Torsted Sogn,114885,Vejle Amt,118849,1750-01-01,1950-01-01
Urlev Sogn,114973,Vejle Amt,118849,1750-01-01,1950-01-01
Torup Sogn,114887,Frederiksborg Amt,118766,1750-01-01,1805-03-20
Torup Sogn,114887,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Tørring Sogn,114933,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Tørring Sogn,114932,Ringkøbing Amt,118853,1750-01-01,1822-01-16
Tørring Sogn,114932,Århus Amt,118846,1822-01-16,1824-07-01
Tørring Sogn,114932,Skanderborg Amt,118847,1824-07-01,1867-08-01
Tørring Sogn,114932,Århus Amt,118846,1867-08-01,1950-01-01
Tøstrup Sogn,114934,Randers Amt,118842,1750-01-01,1950-01-01
Trinitatis Sogn,114897,Vejle Amt,118849,1750-01-01,1950-01-01
Tranbjerg Sogn,114890,Århus Amt,118846,1750-01-01,1950-01-01
Tårnborg Sogn,114939,Sorø Amt,118785,1750-01-01,1950-01-01
Tårnby Sogn,114940,Københavns Amt,118762,1750-01-01,1950-01-01
Ulbølle Sogn,114959,Svendborg Amt,118813,1750-01-01,1950-01-01
Ugilt Sogn,114957,Hjørring Amt,118820,1750-01-01,1950-01-01
Ulbjerg Sogn,114958,Viborg Amt,118830,1750-01-01,1950-01-01
Uldum Sogn,114960,Vejle Amt,118849,1750-01-01,1950-01-01
Ulfborg Sogn,114961,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Tullebølle Sogn,114902,Svendborg Amt,118813,1750-01-01,1950-01-01
Ulstrup Sogn,114968,Ålborg Amt,118819,1750-01-01,1950-01-01
Utterslev Sogn,114975,Halsteds Klosters Amt,118796,1750-01-01,1803-05-25
Utterslev Sogn,114975,Maribo Amt,118799,1803-05-25,1950-01-01
Tranum Sogn,114894,Hjørring Amt,118820,1750-01-01,1950-01-01
Tryggelev Sogn,114900,Svendborg Amt,118813,1750-01-01,1950-01-01
Lydum Sogn,114204,Ribe Amt,118855,1750-01-01,1950-01-01
Turup Sogn,114908,Assens Amt,118806,1750-01-01,1809-05-01
Turup Sogn,114908,Odense Amt,118809,1809-05-01,1950-01-01
Lyndby Sogn,114205,Roskilde Amt,118763,1750-01-01,1808-09-02
Lyndby Sogn,114205,Københavns Amt,118762,1808-09-02,1950-01-01
Lyne Sogn,114207,Ringkøbing Amt,118853,1750-01-01,1950-01-01
Tuse Sogn,114909,Holbæk Amt,118775,1750-01-01,1801-08-27
Tuse Sogn,114909,Holbæk Amt,118779,1801-08-27,1950-01-01
Tved Sogn,114910,Svendborg Amt,118813,1750-01-01,1950-01-01
Lyngby Sogn,114209,Hjørring Amt,118820,1750-01-01,1950-01-01
Tved Sogn,114912,Randers Amt,118842,1750-01-01,1950-01-01
Tveje Merløse Sogn,114914,Holbæk Amt,118775,1750-01-01,1801-08-27
Tveje Merløse Sogn,114914,Holbæk Amt,118779,1801-08-27,1950-01-01
Lynge Sogn,114213,Frederiksborg Amt,118766,1750-01-01,1805-03-20
Lynge Sogn,114213,Frederiksborg Amt,118771,1805-03-20,1950-01-01
Tvilum Sogn,114917,Århus Amt,118846,1750-01-01,1824-07-01
Tvilum Sogn,114917,Skanderborg Amt,118847,1824-07-01,1867-08-01
Tvilum Sogn,114917,Århus Amt,118846,1867-08-01,1950-01-01
Læsten Sogn,114221,Viborg Amt,118830,1750-01-01,1950-01-01
Løgsted Sogn,114223,Ålborg Amt,118819,1750-01-01,1950-01-01
Løkken-Furreby Sogn,114226,Hjørring Amt,118820,1750-01-01,1950-01-01
Tølløse Sogn,114927,Holbæk Amt,118775,1750-01-01,1801-08-27
Tølløse Sogn,114927,Holbæk Amt,118779,1801-08-27,1950-01-01
Løvel Sogn,114230,Viborg Amt,118830,1750-01-01,1950-01-01
Låsby Sogn,114231,Århus Amt,118846,1750-01-01,1824-07-01
Låsby Sogn,114231,Skanderborg Amt,118847,1824-07-01,1867-08-01
Låsby Sogn,114231,Århus Amt,118846,1867-08-01,1950-01-01
Låstrup Sogn,114232,Viborg Amt,118830,1750-01-01,1950-01-01
Tågerup Sogn,114935,Ålholm Amt,137442,1750-01-01,1803-05-25
Tågerup Sogn,114935,Maribo Amt,118799,1803-05-25,1950-01-01
Tåning Sogn,114936,Århus Amt,118846,1750-01-01,1824-07-01
